id,name,type,path,line,description
torch/distributed/tensor/_collective_utils.py:tensor_size,tensor_size,variable,torch/distributed/tensor/_collective_utils.py,207,Variable tensor_size
torch/distributed/tensor/_collective_utils.py:tensor,tensor,variable,torch/distributed/tensor/_collective_utils.py,209,Variable tensor
torch/distributed/tensor/_decompositions.py:tensor_specs,tensor_specs,variable,torch/distributed/tensor/_decompositions.py,301,Variable tensor_specs
torch/distributed/tensor/_dispatch.py:local_tensor_args,local_tensor_args,variable,torch/distributed/tensor/_dispatch.py,98,Variable local_tensor_args
torch/distributed/tensor/_dispatch.py:local_tensor_args,local_tensor_args,variable,torch/distributed/tensor/_dispatch.py,102,Variable local_tensor_args
torch/distributed/tensor/_dispatch.py:grad_dtensor,grad_dtensor,variable,torch/distributed/tensor/_dispatch.py,105,Variable grad_dtensor
torch/distributed/tensor/_dispatch.py:target_tensor,target_tensor,variable,torch/distributed/tensor/_dispatch.py,116,Variable target_tensor
torch/distributed/tensor/_dispatch.py:found_inf_dtensor,found_inf_dtensor,variable,torch/distributed/tensor/_dispatch.py,127,Variable found_inf_dtensor
torch/distributed/tensor/_dispatch.py:_try_replicate_spec_for_scalar_tensor,_try_replicate_spec_for_scalar_tensor,function,torch/distributed/tensor/_dispatch.py,743,
torch/distributed/tensor/_dispatch.py:_contains_tensor,_contains_tensor,function,torch/distributed/tensor/_dispatch.py,620,
torch/distributed/tensor/_dispatch.py:local_tensor_args,local_tensor_args,variable,torch/distributed/tensor/_dispatch.py,300,Variable local_tensor_args
torch/distributed/tensor/_dispatch.py:local_tensor_args,local_tensor_args,variable,torch/distributed/tensor/_dispatch.py,311,Variable local_tensor_args
torch/distributed/tensor/_dispatch.py:default_tensor,default_tensor,function,torch/distributed/tensor/_dispatch.py,405,
torch/distributed/tensor/_dispatch.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_dispatch.py,554,Variable local_tensor
torch/distributed/tensor/_dispatch.py:resharded_local_tensor,resharded_local_tensor,variable,torch/distributed/tensor/_dispatch.py,574,Variable resharded_local_tensor
torch/distributed/tensor/_dtensor_spec.py:TensorMeta,TensorMeta,class,torch/distributed/tensor/_dtensor_spec.py,58,
torch/distributed/tensor/_dtensor_spec.py:DTensorSpec,DTensorSpec,class,torch/distributed/tensor/_dtensor_spec.py,69,
torch/distributed/tensor/_dtensor_spec.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,40,Annotated variable tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_meta,tensor_meta,variable,torch/distributed/tensor/_dtensor_spec.py,74,Annotated variable tensor_meta
torch/distributed/tensor/_dtensor_spec.py:shallow_copy_with_tensor_meta,shallow_copy_with_tensor_meta,function,torch/distributed/tensor/_dtensor_spec.py,731,Shallow copy the DTensorSpec with a new tensor_meta.
torch/distributed/tensor/_dtensor_spec.py:tensor_dim_to_mesh_dims,tensor_dim_to_mesh_dims,variable,torch/distributed/tensor/_dtensor_spec.py,162,Annotated variable tensor_dim_to_mesh_dims
torch/distributed/tensor/_dtensor_spec.py:max_tensor_dim,max_tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,316,Variable max_tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_dim_to_mesh_dims_order,tensor_dim_to_mesh_dims_order,variable,torch/distributed/tensor/_dtensor_spec.py,321,Annotated variable tensor_dim_to_mesh_dims_order
torch/distributed/tensor/_dtensor_spec.py:prev_tensor_dim,prev_tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,366,Variable prev_tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,232,Variable tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,368,Variable tensor_dim
torch/distributed/tensor/_dtensor_spec.py:prev_tensor_dim,prev_tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,378,Variable prev_tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_shape,tensor_shape,variable,torch/distributed/tensor/_dtensor_spec.py,474,Variable tensor_shape
torch/distributed/tensor/_dtensor_spec.py:tensor_dtype,tensor_dtype,variable,torch/distributed/tensor/_dtensor_spec.py,475,Variable tensor_dtype
torch/distributed/tensor/_dtensor_spec.py:tensor_shape,tensor_shape,variable,torch/distributed/tensor/_dtensor_spec.py,477,Variable tensor_shape
torch/distributed/tensor/_dtensor_spec.py:tensor_dtype,tensor_dtype,variable,torch/distributed/tensor/_dtensor_spec.py,478,Variable tensor_dtype
torch/distributed/tensor/_dtensor_spec.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,328,Variable tensor_dim
torch/distributed/tensor/_dtensor_spec.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_dtensor_spec.py,550,Variable tensor_dim
torch/distributed/tensor/_nonlinear_redux.py:_gather_tensors,_gather_tensors,function,torch/distributed/tensor/_nonlinear_redux.py,164,"Gather the min or max of the tensors and their corresponding indices.

Args:
    gather_dim: The dim to stack the collected min/max tensors.
    gathered_idxs: The local tensor holding the corresponding indices.
    local_redux: The local tensor holding the operator's value i.e. min/max.
    device_mesh: Device mesh of the DTensor.
    shard_mesh_dims: List of mesh dimensions that are sharded.

Returns:
    All gathered tensors (gathered_redux, gathered_idxs) of the reducing operator."
torch/distributed/tensor/_nonlinear_redux.py:input_dtensor,input_dtensor,variable,torch/distributed/tensor/_nonlinear_redux.py,63,Variable input_dtensor
torch/distributed/tensor/_nonlinear_redux.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_nonlinear_redux.py,90,Variable local_tensor
torch/distributed/tensor/_nonlinear_redux.py:input_dtensor,input_dtensor,variable,torch/distributed/tensor/_nonlinear_redux.py,86,Variable input_dtensor
torch/distributed/tensor/_op_schema.py:_rebuild_tensor_from_dtensor_meta,_rebuild_tensor_from_dtensor_meta,function,torch/distributed/tensor/_op_schema.py,70,"This is used to propagate tensor metadata, must be under fake mode"
torch/distributed/tensor/_op_schema.py:tensor_meta,tensor_meta,function,torch/distributed/tensor/_op_schema.py,263,
torch/distributed/tensor/_op_schema.py:arg_type_tensor_or_tensor_list_like,arg_type_tensor_or_tensor_list_like,function,torch/distributed/tensor/_op_schema.py,495,
torch/distributed/tensor/_op_schema.py:return_type_tuple_tensor_like,return_type_tuple_tensor_like,function,torch/distributed/tensor/_op_schema.py,505,
torch/distributed/tensor/_op_schema.py:return_type_list_tensor_like,return_type_list_tensor_like,function,torch/distributed/tensor/_op_schema.py,513,
torch/distributed/tensor/_op_schema.py:return_type_tensor,return_type_tensor,function,torch/distributed/tensor/_op_schema.py,520,
torch/distributed/tensor/_op_schema.py:is_tensor,is_tensor,variable,torch/distributed/tensor/_op_schema.py,496,Variable is_tensor
torch/distributed/tensor/_redistribute.py:DTensorRedistributePlanner,DTensorRedistributePlanner,class,torch/distributed/tensor/_redistribute.py,636,"This class is used to plan the collective calls to transform the local shard
of the DTensor from its current spec to the target spec.
Suppose there are N tensor dimensions and M mesh dimensions, the total
possible state size will be (N+2)*M*M!.
Note: Use get_redistribute_planner() factory function instead of direct
instantiation for automatic caching."
torch/distributed/tensor/_redistribute.py:redistribute_local_tensor,redistribute_local_tensor,function,torch/distributed/tensor/_redistribute.py,1459,"This redistribute the local tensor (torch.Tensor) from the current DTensorSpec to
the target DTensorSpec, which involves the necessary collective calls to transform
the local shard of the DTensor from its current spec to the target spec."
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1490,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:tensor_dim_to_mesh_dim,tensor_dim_to_mesh_dim,variable,torch/distributed/tensor/_redistribute.py,649,Annotated variable tensor_dim_to_mesh_dim
torch/distributed/tensor/_redistribute.py:tensor_mesh_dim_dict,tensor_mesh_dim_dict,variable,torch/distributed/tensor/_redistribute.py,713,Variable tensor_mesh_dim_dict
torch/distributed/tensor/_redistribute.py:tensor_mesh_dim_dict,tensor_mesh_dim_dict,variable,torch/distributed/tensor/_redistribute.py,912,Variable tensor_mesh_dim_dict
torch/distributed/tensor/_redistribute.py:output_dtensor,output_dtensor,variable,torch/distributed/tensor/_redistribute.py,1803,Variable output_dtensor
torch/distributed/tensor/_redistribute.py:src_tensor_dim,src_tensor_dim,variable,torch/distributed/tensor/_redistribute.py,926,Variable src_tensor_dim
torch/distributed/tensor/_redistribute.py:src_tensor_dim,src_tensor_dim,variable,torch/distributed/tensor/_redistribute.py,959,Variable src_tensor_dim
torch/distributed/tensor/_redistribute.py:src_tensor_dim,src_tensor_dim,variable,torch/distributed/tensor/_redistribute.py,1070,Variable src_tensor_dim
torch/distributed/tensor/_redistribute.py:tensor_dim,tensor_dim,variable,torch/distributed/tensor/_redistribute.py,1182,Variable tensor_dim
torch/distributed/tensor/_redistribute.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_redistribute.py,1672,Variable local_tensor
torch/distributed/tensor/_redistribute.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_redistribute.py,1693,Variable local_tensor
torch/distributed/tensor/_redistribute.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_redistribute.py,1704,Variable local_tensor
torch/distributed/tensor/_redistribute.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_redistribute.py,1742,Variable local_tensor
torch/distributed/tensor/_redistribute.py:local_tensor,local_tensor,variable,torch/distributed/tensor/_redistribute.py,1758,Variable local_tensor
torch/distributed/tensor/_redistribute.py:tensor_dim_size,tensor_dim_size,variable,torch/distributed/tensor/_redistribute.py,490,Variable tensor_dim_size
torch/distributed/tensor/_redistribute.py:dst_tensor_dim,dst_tensor_dim,variable,torch/distributed/tensor/_redistribute.py,1103,Variable dst_tensor_dim
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1548,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1554,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1671,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1561,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1569,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1572,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1589,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1576,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1597,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1600,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1624,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1637,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1606,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1646,Variable new_local_tensor
torch/distributed/tensor/_redistribute.py:new_local_tensor,new_local_tensor,variable,torch/distributed/tensor/_redistribute.py,1660,Variable new_local_tensor
torch/distributed/tensor/_sharding_prop.py:_get_expected_num_tensor_outputs,_get_expected_num_tensor_outputs,function,torch/distributed/tensor/_sharding_prop.py,56,"Get the expected number of tensor outputs for an operator based on its schema.

Returns:
    The number of tensor outputs expected. Returns 0 for ops that don't return tensors
    (e.g., _linalg_check_errors). Returns 1 for single tensor return, and >1 for
    tuple returns where each element is a tensor."
torch/distributed/tensor/_sharding_prop.py:_validate_tensor_meta_count,_validate_tensor_meta_count,function,torch/distributed/tensor/_sharding_prop.py,81,"Validate that the tensor_meta matches the expected number of outputs for the op.

Raises AssertionError if the count doesn't match, providing a helpful error message."
torch/distributed/tensor/_sharding_prop.py:_propagate_tensor_meta_non_cached,_propagate_tensor_meta_non_cached,function,torch/distributed/tensor/_sharding_prop.py,431,"Propagate the tensor metadata, it could either return a TensorMeta
or a list/tuple of TensorMetas"
torch/distributed/tensor/_sharding_prop.py:_propagate_tensor_meta_cached,_propagate_tensor_meta_cached,function,torch/distributed/tensor/_sharding_prop.py,482,"Cached version of _propagate_tensor_meta_non_cached
Use _propagate_tensor_meta instead to handle dynamic shapes."
torch/distributed/tensor/_sharding_prop.py:_propagate_tensor_meta,_propagate_tensor_meta,function,torch/distributed/tensor/_sharding_prop.py,491,"Propagate the tensor metadata, it could either return a TensorMeta
or a list/tuple of TensorMetas. Uses the cached version if not
actively tracing. Use this method instead of _propagate_tensor_meta_non_cached"
